,ListingNumber,ListingCreationDate,CreditGrade,Term,LoanStatus,ClosedDate,ProsperRating (numeric),ProsperScore,ListingCategory (numeric),Occupation,EmploymentStatus,IsBorrowerHomeowner,Duration,months,Rating
77161,237096,2007-11-25 12:03:34.943,E,36,Defaulted,2011-02-27 00:00:00.000,,,0,Other,Full-time,False,1189.0,40.0,E
40751,237175,2007-11-25 14:59:28.500,B,36,Defaulted,2010-01-05 00:00:00.000,,,0,Clerical,Full-time,True,771.0,26.0,B
110812,237177,2007-11-25 15:03:59.217,A,36,Chargedoff,2009-03-30 00:00:00.000,,,0,Other,Self-employed,False,490.0,16.0,A
9633,237257,2007-11-25 18:44:08.693,E,36,Defaulted,2008-06-05 00:00:00.000,,,0,Professional,Full-time,False,192.0,6.0,E
3450,237260,2007-11-25 18:48:37.067,D,36,Chargedoff,2009-06-04 00:00:00.000,,,0,Food Service,Full-time,False,556.0,19.0,D
103271,237298,2007-11-25 20:55:31.143,D,36,Chargedoff,2010-12-03 00:00:00.000,,,0,Administrative Assistant,Part-time,True,1103.0,37.0,D
26308,237406,2007-11-26 06:22:38.267,AA,36,Defaulted,2010-07-10 00:00:00.000,,,0,Professional,Full-time,True,956.0,32.0,AA
21013,237413,2007-11-26 06:29:45.610,HR,36,Chargedoff,2009-04-12 00:00:00.000,,,0,Administrative Assistant,Full-time,False,502.0,17.0,HR
60506,237468,2007-11-26 08:00:02.450,B,36,Chargedoff,2009-12-11 00:00:00.000,,,0,Other,Full-time,True,745.0,25.0,B
36799,237476,2007-11-26 08:10:33.523,D,36,Chargedoff,2010-05-01 00:00:00.000,,,0,Tradesman - Electrician,Full-time,False,886.0,30.0,D
35093,237485,2007-11-26 08:21:05.923,C,36,Chargedoff,2008-12-08 00:00:00.000,,,0,Other,Full-time,True,377.0,13.0,C
97666,237567,2007-11-26 10:05:00.213,C,36,Chargedoff,2008-11-03 00:00:00.000,,,0,Other,Full-time,True,342.0,11.0,C
34164,237605,2007-11-26 10:46:21.590,D,36,Chargedoff,2008-10-05 00:00:00.000,,,0,Clerical,Full-time,False,313.0,10.0,D
94050,237755,2007-11-26 14:00:12.903,B,36,Chargedoff,2009-11-05 00:00:00.000,,,0,Administrative Assistant,Full-time,True,709.0,24.0,B
54781,237814,2007-11-26 15:23:56.783,D,36,Chargedoff,2008-11-30 00:00:00.000,,,0,Sales - Commission,Part-time,False,369.0,12.0,D
90177,237874,2007-11-26 16:46:51.220,A,36,Chargedoff,2008-11-11 00:00:00.000,,,0,Other,Full-time,True,350.0,12.0,A
3395,237893,2007-11-26 17:22:20.850,D,36,Defaulted,2009-09-29 00:00:00.000,,,0,Sales - Retail,Full-time,False,672.0,22.0,D
9427,237957,2007-11-26 18:42:11.160,B,36,Chargedoff,2009-01-12 00:00:00.000,,,0,Other,Full-time,False,412.0,14.0,B
106766,237963,2007-11-26 18:51:59.847,C,36,Chargedoff,2009-07-01 00:00:00.000,,,0,Professional,Full-time,True,582.0,19.0,C
32378,238026,2007-11-26 21:05:25.310,D,36,Defaulted,2009-09-06 00:00:00.000,,,0,Student - Technical School,Full-time,False,649.0,22.0,D
108531,238045,2007-11-26 21:36:27.737,HR,36,Chargedoff,2009-01-06 00:00:00.000,,,0,Postal Service,Full-time,False,406.0,14.0,HR
3844,238141,2007-11-27 07:21:36.733,HR,36,Chargedoff,2009-07-14 00:00:00.000,,,0,Other,Full-time,True,594.0,20.0,HR
88912,238207,2007-11-27 09:24:00.113,C,36,Chargedoff,2010-04-05 00:00:00.000,,,0,Realtor,Self-employed,True,859.0,29.0,C
55271,238237,2007-11-27 10:06:43.820,E,36,Chargedoff,2008-12-29 00:00:00.000,,,1,Clerical,Full-time,False,397.0,13.0,E
82757,238269,2007-11-27 10:54:53.107,C,36,Chargedoff,2009-03-10 00:00:00.000,,,0,Sales - Retail,Self-employed,True,468.0,16.0,C
109873,238317,2007-11-27 12:01:04.453,D,36,Chargedoff,2010-01-12 00:00:00.000,,,0,Laborer,Full-time,False,776.0,26.0,D
75321,238405,2007-11-27 13:52:38.400,A,36,Defaulted,2011-03-12 00:00:00.000,,,0,Nurse (RN),Full-time,True,1200.0,40.0,A
60646,238440,2007-11-27 14:40:00.217,D,36,Chargedoff,2008-10-09 00:00:00.000,,,0,Sales - Retail,Full-time,False,316.0,11.0,D
10423,238550,2007-11-27 16:48:50.270,B,36,Defaulted,2009-04-11 00:00:00.000,,,0,Tradesman - Electrician,Full-time,True,500.0,17.0,B
33898,238572,2007-11-27 17:47:52.453,C,36,Chargedoff,2009-10-14 00:00:00.000,,,0,Other,Retired,False,686.0,23.0,C
43766,238598,2007-11-27 18:17:40.807,AA,36,Defaulted,2009-09-12 00:00:00.000,,,0,Teacher,Full-time,True,654.0,22.0,AA
100713,238701,2007-11-27 20:27:02.373,A,36,Chargedoff,2008-07-02 00:00:00.000,,,0,Other,Full-time,False,217.0,7.0,A
108444,238703,2007-11-27 20:28:14.780,HR,36,Chargedoff,2010-09-10 00:00:00.000,,,0,Fireman,Full-time,False,1017.0,34.0,HR
78791,238710,2007-11-27 20:37:25.100,HR,36,Chargedoff,2009-01-05 00:00:00.000,,,0,Sales - Retail,Full-time,False,404.0,13.0,HR
58091,238747,2007-11-27 21:30:04.377,C,36,Defaulted,2008-10-10 00:00:00.000,,,0,Professional,Full-time,True,317.0,11.0,C
22180,238796,2007-11-27 22:43:41.307,B,36,Defaulted,2009-12-05 00:00:00.000,,,0,Professional,Full-time,True,738.0,25.0,B
111931,238892,2007-11-28 04:28:28.087,C,36,Chargedoff,2008-08-03 00:00:00.000,,,0,Laborer,Full-time,True,248.0,8.0,C
25949,238922,2007-11-28 05:46:20.320,A,36,Defaulted,2010-02-07 00:00:00.000,,,0,Other,Full-time,True,801.0,27.0,A
807,238943,2007-11-28 06:16:30.140,B,36,Chargedoff,2011-02-06 00:00:00.000,,,0,Executive,Full-time,False,1165.0,39.0,B
10019,239075,2007-11-28 08:33:52.690,D,36,Chargedoff,2009-01-07 00:00:00.000,,,0,Other,Full-time,False,405.0,14.0,D
34129,239135,2007-11-28 09:15:00.380,A,36,Chargedoff,2008-09-09 00:00:00.000,,,0,Teacher,Full-time,False,285.0,10.0,A
68460,239244,2007-11-28 10:26:38.777,AA,36,Chargedoff,2010-02-02 00:00:00.000,,,0,Skilled Labor,Full-time,True,796.0,27.0,AA
103214,239316,2007-11-28 11:10:45.433,D,36,Defaulted,2008-12-31 00:00:00.000,,,0,Other,Full-time,False,398.0,13.0,D
63980,239788,2007-11-28 18:51:24.880,E,36,Defaulted,2009-02-13 00:00:00.000,,,0,Professional,Full-time,False,442.0,15.0,E
33466,239853,2007-11-28 19:57:48.903,B,36,Defaulted,2008-10-17 00:00:00.000,,,1,Other,Full-time,True,323.0,11.0,B
28387,239904,2007-11-28 21:03:34.097,D,36,Defaulted,2009-10-29 00:00:00.000,,,0,Other,Full-time,True,700.0,23.0,D
108914,239968,2007-11-28 23:46:55.330,B,36,Chargedoff,2009-09-09 00:00:00.000,,,0,Scientist,Full-time,True,650.0,22.0,B
86711,239976,2007-11-29 00:51:01.993,A,36,Defaulted,2010-03-12 00:00:00.000,,,0,Accountant/CPA,Full-time,True,833.0,28.0,A
33375,240035,2007-11-29 06:03:22.427,E,36,Defaulted,2009-03-16 00:00:00.000,,,0,Laborer,Full-time,True,472.0,16.0,E
36657,240345,2007-11-29 11:50:12.967,AA,36,Defaulted,2009-07-15 00:00:00.000,,,0,Professional,Full-time,True,593.0,20.0,AA
62325,240538,2007-11-29 15:23:31.207,A,36,Defaulted,2009-05-04 00:00:00.000,,,0,Other,Full-time,True,521.0,17.0,A
7403,240632,2007-11-29 17:28:20.640,C,36,Defaulted,2010-02-13 00:00:00.000,,,0,Military Enlisted,Full-time,False,806.0,27.0,C
42816,240746,2007-11-29 19:32:54.580,B,36,Chargedoff,2009-09-03 00:00:00.000,,,0,Other,Self-employed,True,643.0,21.0,B
7196,240888,2007-11-30 04:43:29.410,B,36,Chargedoff,2009-11-06 00:00:00.000,,,0,Sales - Commission,Full-time,True,706.0,24.0,B
40173,241084,2007-11-30 10:07:54.540,AA,36,Defaulted,2009-07-15 00:00:00.000,,,0,Doctor,Full-time,True,592.0,20.0,AA
46067,241089,2007-11-30 10:12:43.400,B,36,Chargedoff,2009-03-14 00:00:00.000,,,0,Other,Full-time,False,469.0,16.0,B
59399,241218,2007-11-30 13:00:52.193,AA,36,Chargedoff,2009-03-06 00:00:00.000,,,0,Computer Programmer,Self-employed,False,461.0,15.0,AA
27694,241397,2007-11-30 17:25:20.223,HR,36,Chargedoff,2008-11-13 00:00:00.000,,,0,Skilled Labor,Full-time,True,348.0,12.0,HR
73952,241451,2007-11-30 19:05:04.497,E,36,Chargedoff,2009-12-13 00:00:00.000,,,0,Engineer - Electrical,Full-time,False,743.0,25.0,E
110839,241453,2007-11-30 19:07:09.933,D,36,Chargedoff,2009-01-12 00:00:00.000,,,0,Clerical,Full-time,False,408.0,14.0,D
92114,241548,2007-11-30 23:54:07.493,C,36,Chargedoff,2008-05-12 00:00:00.000,,,0,Skilled Labor,Full-time,False,163.0,5.0,C
79337,241743,2007-12-01 10:37:44.237,A,36,Chargedoff,2009-01-12 00:00:00.000,,,0,Other,Full-time,True,407.0,14.0,A
9148,241750,2007-12-01 10:49:50.437,B,36,Chargedoff,2010-08-18 00:00:00.000,,,0,Other,Full-time,True,990.0,33.0,B
11667,242046,2007-12-01 21:25:51.903,C,36,Chargedoff,2008-10-11 00:00:00.000,,,0,Professional,Full-time,True,314.0,10.0,C
5262,242066,2007-12-01 23:02:16.460,B,36,Chargedoff,2009-06-18 00:00:00.000,,,0,Other,Full-time,False,564.0,19.0,B
60316,242084,2007-12-02 00:37:28.610,C,36,Chargedoff,2008-11-13 00:00:00.000,,,0,Sales - Commission,Self-employed,False,346.0,12.0,C
106602,242121,2007-12-02 06:43:22.140,E,36,Defaulted,2009-10-13 00:00:00.000,,,0,Sales - Commission,Full-time,True,680.0,23.0,E
32185,242191,2007-12-02 09:19:50.237,C,36,Chargedoff,2009-08-13 00:00:00.000,,,0,Skilled Labor,Full-time,True,619.0,21.0,C
63970,242241,2007-12-02 10:59:13.120,A,36,Chargedoff,2010-03-12 00:00:00.000,,,0,Other,Full-time,True,830.0,28.0,A
27554,242292,2007-12-02 12:15:59.527,AA,36,Defaulted,2009-06-19 00:00:00.000,,,3,Analyst,Full-time,True,564.0,19.0,AA
65874,242602,2007-12-02 20:01:42.900,A,36,Chargedoff,2010-02-15 00:00:00.000,,,0,Other,Full-time,True,805.0,27.0,A
25447,242609,2007-12-02 20:15:03.457,C,36,Defaulted,2008-09-03 00:00:00.000,,,0,Professional,Full-time,True,275.0,9.0,C
44356,242623,2007-12-02 20:39:23.980,D,36,Chargedoff,2009-02-19 00:00:00.000,,,0,Other,Full-time,False,444.0,15.0,D
89024,242834,2007-12-03 08:10:46.330,B,36,Chargedoff,2008-10-13 00:00:00.000,,,0,Other,Self-employed,True,314.0,10.0,B
46758,242931,2007-12-03 09:43:36.807,C,36,Chargedoff,2010-04-14 00:00:00.000,,,0,Accountant/CPA,Full-time,True,862.0,29.0,C
69800,243010,2007-12-03 10:48:27.813,HR,36,Chargedoff,2008-09-08 00:00:00.000,,,0,Other,Full-time,False,279.0,9.0,HR
87635,243035,2007-12-03 11:07:35.027,AA,36,Defaulted,2009-11-10 00:00:00.000,,,1,Other,Full-time,True,707.0,24.0,AA
16577,243039,2007-12-03 11:08:17.463,C,36,Defaulted,2008-08-13 00:00:00.000,,,0,Other,Full-time,True,253.0,8.0,C
17550,243137,2007-12-03 12:29:58.290,B,36,Chargedoff,2010-12-12 00:00:00.000,,,0,Clerical,Full-time,True,1104.0,37.0,B
103376,243152,2007-12-03 12:51:51.657,HR,36,Chargedoff,2009-12-14 00:00:00.000,,,0,Sales - Retail,Full-time,False,741.0,25.0,HR
37162,243243,2007-12-03 14:19:15.750,B,36,Defaulted,2008-08-11 00:00:00.000,,,0,Executive,Self-employed,True,251.0,8.0,B
48424,243601,2007-12-03 22:12:48.113,D,36,Chargedoff,2009-07-19 00:00:00.000,,,0,Skilled Labor,Full-time,True,593.0,20.0,D
99764,243651,2007-12-04 00:10:58.130,HR,36,Chargedoff,2009-08-13 00:00:00.000,,,0,Administrative Assistant,Full-time,True,617.0,21.0,HR
6418,243784,2007-12-04 08:00:09.050,D,36,Defaulted,2008-12-10 00:00:00.000,,,0,Other,Full-time,False,371.0,12.0,D
98959,243799,2007-12-04 08:23:36.430,E,36,Chargedoff,2010-11-10 00:00:00.000,,,0,Other,Full-time,True,1071.0,36.0,E
7516,243801,2007-12-04 08:30:36.540,D,36,Defaulted,2009-09-13 00:00:00.000,,,0,Clerical,Full-time,True,648.0,22.0,D
16187,243867,2007-12-04 09:41:45.370,E,36,Chargedoff,2008-07-13 00:00:00.000,,,0,Food Service,Full-time,False,221.0,7.0,E
77867,243871,2007-12-04 09:45:38.730,B,36,Chargedoff,2009-07-18 00:00:00.000,,,0,Other,Retired,True,591.0,20.0,B
97180,243886,2007-12-04 10:06:46.413,B,36,Chargedoff,2009-07-20 00:00:00.000,,,0,Other,Self-employed,True,593.0,20.0,B
28054,243943,2007-12-04 10:51:34.403,D,36,Chargedoff,2008-11-22 00:00:00.000,,,0,Other,Full-time,True,353.0,12.0,D
43700,243967,2007-12-04 11:15:39.393,D,36,Chargedoff,2008-07-06 00:00:00.000,,,0,Engineer - Chemical,Full-time,True,214.0,7.0,D
108497,244019,2007-12-04 12:23:09.557,B,36,Defaulted,2009-12-19 00:00:00.000,,,0,Administrative Assistant,Full-time,False,745.0,25.0,B
65099,244085,2007-12-04 13:36:26.043,B,36,Chargedoff,2010-12-11 00:00:00.000,,,0,Architect,Full-time,False,1102.0,37.0,B
106506,244172,2007-12-04 15:26:54.547,D,36,Defaulted,2009-06-14 00:00:00.000,,,0,Sales - Commission,Full-time,True,557.0,19.0,D
35071,244345,2007-12-04 18:52:35.250,E,36,Chargedoff,2011-03-20 00:00:00.000,,,0,Other,Full-time,False,1201.0,40.0,E
35854,244464,2007-12-04 22:14:01.677,E,36,Chargedoff,2009-09-15 00:00:00.000,,,0,Teacher,Full-time,False,650.0,22.0,E
16256,244479,2007-12-04 23:02:47.140,B,36,Chargedoff,2009-11-19 00:00:00.000,,,0,Other,Self-employed,False,715.0,24.0,B
104629,244509,2007-12-05 02:56:00.787,D,36,Chargedoff,2009-10-12 00:00:00.000,,,0,Skilled Labor,Full-time,True,676.0,23.0,D
15295,244632,2007-12-05 08:18:36.677,D,36,Chargedoff,2010-08-18 00:00:00.000,,,0,Computer Programmer,Full-time,True,986.0,33.0,D
50561,244691,2007-12-05 09:27:52.400,C,36,Chargedoff,2009-06-21 00:00:00.000,,,0,Professional,Full-time,True,563.0,19.0,C
59571,244701,2007-12-05 09:32:46.773,AA,36,Defaulted,2008-12-12 00:00:00.000,,,0,Administrative Assistant,Full-time,True,372.0,12.0,AA
6903,244721,2007-12-05 09:48:13.097,C,36,Chargedoff,2009-05-19 00:00:00.000,,,0,Other,Full-time,True,530.0,18.0,C
96084,244757,2007-12-05 10:24:31.987,D,36,Chargedoff,2010-06-12 00:00:00.000,,,0,Accountant/CPA,Full-time,False,919.0,31.0,D
42513,245065,2007-12-05 17:18:34.030,D,36,Chargedoff,2008-11-19 00:00:00.000,,,0,Professional,Full-time,False,349.0,12.0,D
103833,245122,2007-12-05 18:47:45.653,HR,36,Chargedoff,2009-03-19 00:00:00.000,,,0,Other,Full-time,True,469.0,16.0,HR
40782,245149,2007-12-05 19:37:59.850,HR,36,Chargedoff,2011-01-13 00:00:00.000,,,0,Other,Full-time,False,1134.0,38.0,HR
29210,245214,2007-12-06 00:46:03.397,E,36,Chargedoff,2008-09-09 00:00:00.000,,,3,Analyst,Full-time,False,277.0,9.0,E
95492,245228,2007-12-06 02:54:55.580,D,36,Chargedoff,2010-11-16 00:00:00.000,,,1,Teacher,Full-time,True,1075.0,36.0,D
105951,245250,2007-12-06 04:42:04.247,D,36,Chargedoff,2010-07-19 00:00:00.000,,,4,Other,Full-time,False,955.0,32.0,D
110326,245357,2007-12-06 08:43:43.127,D,36,Defaulted,2008-07-11 00:00:00.000,,,4,Teacher,Full-time,False,217.0,7.0,D
11104,245399,2007-12-06 09:46:20.353,A,36,Chargedoff,2009-09-19 00:00:00.000,,,3,Sales - Commission,Full-time,True,652.0,22.0,A
59601,245460,2007-12-06 10:40:01.357,C,36,Chargedoff,2009-03-13 00:00:00.000,,,3,Other,Full-time,True,462.0,15.0,C
9890,245471,2007-12-06 10:54:31.753,B,36,Chargedoff,2009-08-12 00:00:00.000,,,3,Computer Programmer,Self-employed,True,614.0,20.0,B
32490,245622,2007-12-06 13:56:22.147,A,36,Chargedoff,2009-03-16 00:00:00.000,,,3,Other,Full-time,True,465.0,16.0,A
37640,245664,2007-12-06 14:49:45.627,HR,36,Chargedoff,2010-01-18 00:00:00.000,,,4,Administrative Assistant,Full-time,False,773.0,26.0,HR
34427,245732,2007-12-06 15:43:35.363,D,36,Chargedoff,2009-01-14 00:00:00.000,,,4,Teacher,Full-time,True,404.0,13.0,D
83620,245751,2007-12-06 15:56:02.180,HR,36,Chargedoff,2008-08-13 00:00:00.000,,,1,Professional,Full-time,False,250.0,8.0,HR
1904,245775,2007-12-06 16:11:44.720,C,36,Chargedoff,2008-11-19 00:00:00.000,,,1,Teacher,Full-time,False,348.0,12.0,C
74269,245933,2007-12-06 18:11:53.667,A,36,Defaulted,2009-02-15 00:00:00.000,,,1,Other,Full-time,False,436.0,15.0,A
91540,245935,2007-12-06 18:14:58.390,AA,36,Chargedoff,2008-11-25 00:00:00.000,,,1,Professional,Full-time,True,354.0,12.0,AA
13533,245974,2007-12-06 18:46:55.713,D,36,Chargedoff,2010-06-22 00:00:00.000,,,3,Other,Full-time,True,928.0,31.0,D
218,246034,2007-12-06 20:01:37.313,AA,36,Defaulted,2009-05-20 00:00:00.000,,,4,Pharmacist,Full-time,True,530.0,18.0,AA
13325,246049,2007-12-06 20:14:18.707,C,36,Defaulted,2008-11-18 00:00:00.000,,,1,Military Enlisted,Full-time,False,347.0,12.0,C
17663,246066,2007-12-06 20:39:06.200,HR,36,Chargedoff,2010-11-13 00:00:00.000,,,4,Food Service,Full-time,False,1072.0,36.0,HR
45572,246067,2007-12-06 20:39:21.450,B,36,Chargedoff,2008-06-12 00:00:00.000,,,4,Analyst,Full-time,False,188.0,6.0,B
39017,246104,2007-12-06 21:21:47.830,D,36,Chargedoff,2009-01-23 00:00:00.000,,,1,Other,Full-time,True,413.0,14.0,D
42652,246195,2007-12-07 01:23:36.543,B,36,Chargedoff,2009-04-12 00:00:00.000,,,4,Other,Full-time,True,491.0,16.0,B
25351,246213,2007-12-07 03:19:56.537,D,36,Chargedoff,2010-12-14 00:00:00.000,,,4,Teacher,Full-time,True,1102.0,37.0,D
22993,246267,2007-12-07 06:14:05.063,C,36,Chargedoff,2008-06-11 00:00:00.000,,,1,Other,Self-employed,False,186.0,6.0,C
61397,246281,2007-12-07 06:33:24.767,C,36,Chargedoff,2010-02-19 00:00:00.000,,,1,Medical Technician,Full-time,False,804.0,27.0,C
82628,246294,2007-12-07 06:54:41.203,D,36,Chargedoff,2009-05-13 00:00:00.000,,,4,Police Officer/Correction Officer,Full-time,True,522.0,17.0,D
15794,246366,2007-12-07 08:09:25.833,D,36,Chargedoff,2009-02-13 00:00:00.000,,,1,Retail Management,Full-time,False,433.0,14.0,D
74897,246448,2007-12-07 09:52:21.320,C,36,Defaulted,2011-04-14 00:00:00.000,,,4,Civil Service,Full-time,True,1223.0,41.0,C
21155,246486,2007-12-07 10:35:13.720,E,36,Chargedoff,2009-05-18 00:00:00.000,,,1,Engineer - Mechanical,Full-time,False,527.0,18.0,E
75027,246550,2007-12-07 11:51:10.753,B,36,Chargedoff,2008-09-09 00:00:00.000,,,2,Executive,Full-time,True,276.0,9.0,B
43111,246641,2007-12-07 13:20:37.000,A,36,Chargedoff,2008-10-17 00:00:00.000,,,3,Other,Full-time,True,314.0,10.0,A
50597,246650,2007-12-07 13:35:26.790,C,36,Chargedoff,2009-08-14 00:00:00.000,,,4,Other,Full-time,False,615.0,20.0,C
99377,246790,2007-12-07 16:57:34.823,C,36,Chargedoff,2009-11-18 00:00:00.000,,,4,Analyst,Full-time,True,711.0,24.0,C
89828,246862,2007-12-07 18:58:13.680,HR,36,Chargedoff,2009-01-19 00:00:00.000,,,1,Sales - Commission,Full-time,False,408.0,14.0,HR
100972,246878,2007-12-07 19:35:48.600,B,36,Defaulted,2008-11-22 00:00:00.000,,,1,Clerical,Full-time,True,350.0,12.0,B
104194,247007,2007-12-08 06:29:13.703,C,36,Defaulted,2008-09-15 00:00:00.000,,,1,Realtor,Full-time,False,281.0,9.0,C
5886,247012,2007-12-08 06:54:28.113,B,36,Chargedoff,2010-02-18 00:00:00.000,,,1,Other,Full-time,False,802.0,27.0,B
4296,247025,2007-12-08 07:52:35.270,B,36,Defaulted,2009-09-22 00:00:00.000,,,1,Executive,Full-time,True,653.0,22.0,B
80260,247123,2007-12-08 10:49:52.557,C,36,Chargedoff,2009-02-22 00:00:00.000,,,3,Sales - Commission,Full-time,True,441.0,15.0,C
93254,247321,2007-12-08 19:19:43.033,A,36,Chargedoff,2009-03-23 00:00:00.000,,,1,Realtor,Full-time,True,470.0,16.0,A
16632,247364,2007-12-09 07:07:55.710,C,36,Defaulted,2010-03-16 00:00:00.000,,,4,Professional,Full-time,True,827.0,28.0,C
80092,247369,2007-12-09 07:30:03.517,D,36,Chargedoff,2009-09-21 00:00:00.000,,,4,Engineer - Electrical,Full-time,False,651.0,22.0,D
53844,247435,2007-12-09 09:57:08.610,B,36,Defaulted,2008-08-16 00:00:00.000,,,4,Analyst,Full-time,True,250.0,8.0,B
74651,247456,2007-12-09 10:46:31.577,A,36,Defaulted,2008-06-17 00:00:00.000,,,4,Other,Self-employed,True,190.0,6.0,A
12422,247465,2007-12-09 11:02:36.387,C,36,Defaulted,2009-09-18 00:00:00.000,,,1,Computer Programmer,Full-time,False,648.0,22.0,C
74845,247480,2007-12-09 11:35:09.000,D,36,Defaulted,2011-04-26 00:00:00.000,,,1,Retail Management,Full-time,True,1233.0,41.0,D
50638,247516,2007-12-09 12:39:29.837,B,36,Defaulted,2008-06-18 00:00:00.000,,,3,Realtor,Full-time,True,191.0,6.0,B
47658,247537,2007-12-09 13:17:42.973,HR,36,Chargedoff,2009-01-15 00:00:00.000,,,3,Professional,Self-employed,False,402.0,13.0,HR
106724,247541,2007-12-09 13:30:24.973,B,36,Chargedoff,2008-05-18 00:00:00.000,,,4,Medical Technician,Full-time,False,160.0,5.0,B
38825,247577,2007-12-09 14:46:26.977,D,36,Chargedoff,2010-05-28 00:00:00.000,,,1,Clerical,Full-time,False,900.0,30.0,D
104060,247747,2007-12-09 20:37:22.257,B,36,Chargedoff,2010-09-20 00:00:00.000,,,3,Accountant/CPA,Full-time,True,1015.0,34.0,B
88986,247750,2007-12-09 20:42:07.980,B,36,Chargedoff,2010-03-22 00:00:00.000,,,4,Executive,Full-time,True,833.0,28.0,B
51865,247753,2007-12-09 20:54:28.013,A,36,Chargedoff,2010-11-17 00:00:00.000,,,4,Realtor,Full-time,True,1073.0,36.0,A
43429,247802,2007-12-10 00:17:01.520,D,36,Chargedoff,2009-08-25 00:00:00.000,,,6,Other,Self-employed,True,623.0,21.0,D
94769,247925,2007-12-10 07:55:54.520,B,36,Defaulted,2008-09-24 00:00:00.000,,,1,Other,Full-time,True,288.0,10.0,B
66136,247974,2007-12-10 08:48:44.033,B,36,Chargedoff,2009-04-19 00:00:00.000,,,3,Other,Full-time,True,495.0,16.0,B
42032,248030,2007-12-10 10:04:13.710,C,36,Chargedoff,2009-03-17 00:00:00.000,,,1,Sales - Retail,Full-time,False,462.0,15.0,C
73529,248082,2007-12-10 10:51:36.343,AA,36,Defaulted,2009-01-20 00:00:00.000,,,1,Executive,Full-time,True,406.0,14.0,AA
74088,248128,2007-12-10 11:34:54.893,D,36,Defaulted,2009-09-22 00:00:00.000,,,1,Sales - Retail,Full-time,True,651.0,22.0,D
76431,248158,2007-12-10 12:09:47.137,D,36,Defaulted,2010-04-11 00:00:00.000,,,1,Other,Full-time,False,852.0,28.0,D
9861,248209,2007-12-10 12:53:34.547,D,36,Defaulted,2008-07-27 00:00:00.000,,,1,Professional,Full-time,True,229.0,8.0,D
105267,248213,2007-12-10 12:55:38.893,B,36,Chargedoff,2008-07-17 00:00:00.000,,,4,Teacher,Full-time,False,219.0,7.0,B
2430,248289,2007-12-10 14:13:29.787,C,36,Chargedoff,2011-03-14 00:00:00.000,,,4,Sales - Commission,Full-time,False,1189.0,40.0,C
42461,248339,2007-12-10 15:19:32.603,C,36,Defaulted,2008-11-25 00:00:00.000,,,4,Clerical,Full-time,True,350.0,12.0,C
99661,248352,2007-12-10 15:29:59.553,C,36,Defaulted,2009-12-20 00:00:00.000,,,1,Engineer - Electrical,Full-time,True,740.0,25.0,C
76441,248404,2007-12-10 16:27:49.043,B,36,Chargedoff,2009-12-20 00:00:00.000,,,7,Sales - Retail,Full-time,False,740.0,25.0,B
63283,248575,2007-12-10 20:35:55.230,C,36,Chargedoff,2009-10-18 00:00:00.000,,,7,Executive,Full-time,True,677.0,23.0,C
38735,248614,2007-12-10 21:43:16.713,B,36,Chargedoff,2009-02-19 00:00:00.000,,,1,Police Officer/Correction Officer,Full-time,True,436.0,15.0,B
22430,248654,2007-12-10 23:42:21.730,C,36,Chargedoff,2009-06-04 00:00:00.000,,,4,Other,Full-time,False,541.0,18.0,C
50610,248657,2007-12-10 23:52:19.773,B,36,Chargedoff,2010-08-27 00:00:00.000,,,5,Student - College Senior,Full-time,False,990.0,33.0,B
8255,248730,2007-12-11 06:23:02.147,C,36,Defaulted,2009-05-20 00:00:00.000,,,1,Professional,Full-time,True,525.0,18.0,C
63483,248792,2007-12-11 08:34:05.377,D,36,Chargedoff,2009-09-25 00:00:00.000,,,1,Analyst,Full-time,False,653.0,22.0,D
47615,248880,2007-12-11 10:47:38.850,C,36,Defaulted,2009-07-19 00:00:00.000,,,5,Professional,Full-time,True,585.0,20.0,C
79661,248882,2007-12-11 10:52:40.310,A,36,Chargedoff,2011-01-18 00:00:00.000,,,2,Administrative Assistant,Full-time,True,1133.0,38.0,A
5887,248886,2007-12-11 10:56:34.673,C,36,Chargedoff,2008-10-17 00:00:00.000,,,1,Teacher,Full-time,True,310.0,10.0,C
3362,248905,2007-12-11 11:13:13.503,C,36,Defaulted,2009-06-19 00:00:00.000,,,7,Sales - Commission,Full-time,True,555.0,18.0,C
